date,grid_0,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8
25 Jan 06:00,-2.12293661262,-2.11878885007,-2.12277387998,-2.11966696586,-2.11525953518,-2.11962567087,-2.12580272029,-2.12696665435,-2.12579687902
25 Jan 07:00,-1.73804608256,-1.73564734478,-1.73796242928,-1.73641338080,-1.73420897346,-1.73645478451,-1.74216351209,-1.74703327742,-1.74216574138
25 Jan 08:00,-1.44515006805,-1.44475506105,-1.44512733232,-1.44523138556,-1.44533948118,-1.44530081866,-1.44923265499,-1.45585194294,-1.44921558751
25 Jan 09:00,-1.30427103900,-1.30680208096,-1.30618769258,-1.29986443836,-1.30270343765,-1.30387742132,-1.27425316000,-1.27331442209,-1.29665335569
25 Jan 10:00,-1.21213811351,-1.21788535256,-1.21866949522,-1.19872180835,-1.20673571066,-1.21253634026,-0.915855729793,-1.13723064351,-1.19778950948
25 Jan 11:00,-1.13849482460,-1.14712301171,-1.14966620415,-1.10545139734,-1.12778546902,-1.14131260606,-0.837171190877,-1.02851521773,-1.12294215179
25 Jan 12:00,-1.08723788637,-1.10318665501,-1.10713854046,-1.03678369258,-1.07688366562,-1.09737375097,-0.814534359403,-0.766012838035,-1.07786589885
25 Jan 13:00,-1.11011995041,-1.12409999928,-1.12834589095,-1.08112599234,-1.09709028028,-1.12110102419,-0.99412509588,-0.9279103295,-1.10574091813
25 Jan 14:00,-1.17258647127,-1.17383568747,-1.17175511013,-1.15999019577,-1.16073197916,-1.17154446297,-1.16336674196,-1.13675474644,-1.16265229357
25 Jan 15:00,-1.16758095731,-1.11520123501,-1.11130920788,-1.16736561358,-1.10702517251,-1.16078532166,-1.16478566713,-1.08632112261,-1.16115999234
25 Jan 16:00,-1.20485058291,-1.20041799589,-1.14937185003,-1.20790935645,-1.16222693847,-1.16114544309,-1.20747312949,-1.16259446875,-1.20126486918
25 Jan 17:00,-1.27612573208,-1.27831221556,-1.27356812122,-1.27997685186,-1.28351925408,-1.27722046334,-1.28180131807,-1.29379451970,-1.2791030911
25 Jan 18:00,-1.29113285020,-1.29244431144,-1.28866552863,-1.29348481881,-1.29582295225,-1.29080779182,-1.29556398962,-1.30594794717,-1.29298542614
25 Jan 19:00,-1.29104776533,-1.29196853795,-1.28859207235,-1.29287472032,-1.29469163647,-1.29020528771,-1.29504838726,-1.30466254035,-1.29249626447
25 Jan 20:00,-1.30076455189,-1.30160877853,-1.29837640957,-1.30249388200,-1.30423974884,-1.29990525109,-1.30481156849,-1.31458424467,-1.30233536676
25 Jan 21:00,-2.18301393326,-2.18561916954,-2.18097552387,-2.18687302763,-2.19112017446,-2.18473282500,-2.1889773052,-2.20368641218,-2.18683056765
25 Jan 22:00,-2.46034307594,-2.45917938245,-2.45813935500,-2.46071979897,-2.46037311583,-2.45842695232,-2.46497229876,-2.47402084935,-2.46280248562
25 Jan 23:00,-2.51940159907,-2.51603618470,-2.51704536903,-2.51759634420,-2.51447592368,-2.51513311259,-2.52296122155,-2.52817038367,-2.52070851121
26 Jan 00:00,-2.54840815521,-2.54403358938,-2.54621110103,-2.54551586915,-2.54107299922,-2.54322400188,-2.55134475833,-2.55428998023,-2.54928409413
26 Jan 01:00,-2.55718599918,-2.55232921569,-2.55511652800,-2.55366550505,-2.54850223419,-2.55149812799,-2.55939394257,-2.56043946968,-2.55747330480
26 Jan 02:00,-2.55976002022,-2.55482749097,-2.55781200630,-2.55613547662,-2.55086824567,-2.55410337021,-2.56199348981,-2.56284816955,-2.56019703578
26 Jan 03:00,-2.57756851483,-2.57282360494,-2.57573858250,-2.57414408656,-2.56913696137,-2.57224926609,-2.58007081918,-2.58146416791,-2.57838979687
26 Jan 04:00,-2.58674717858,-2.58216819404,-2.58501938985,-2.58345421151,-2.57863584783,-2.58167109487,-2.58925951324,-2.59073673064,-2.58767679011
26 Jan 05:00,-2.59286638694,-2.58846216784,-2.59123391018,-2.58971410277,-2.58509640953,-2.58803503349,-2.59539933264,-2.59699032796,-2.59390740167
26 Jan 06:00,-2.04985119231,-2.04477929636,-2.04833097316,-2.04567719966,-2.03999166167,-2.04408222399,-2.05126910909,-2.05011614203,-2.04989349704
26 Jan 07:00,-1.66668156149,-1.66317086803,-1.66525674043,-1.66384684178,-1.66004040382,-1.66233809276,-1.66878057865,-1.67018403966,-1.66743319623
26 Jan 08:00,-1.38081555841,-1.37932444308,-1.37950597353,-1.37977276477,-1.37837784501,-1.37836688396,-1.38334995536,-1.38736631726,-1.38204180237
26 Jan 09:00,-1.27638576668,-1.27760400442,-1.27521935911,-1.27715103446,-1.27876748559,-1.27589880265,-1.27621029795,-1.27851641215,-1.27514003954
26 Jan 10:00,-1.23586221825,-1.23796522879,-1.23479714804,-1.23677029106,-1.23912155997,-1.23559943008,-1.23020256038,-1.23100016961,-1.23180456407
26 Jan 11:00,-1.21053968998,-1.21274033292,-1.20958054088,-1.21047910435,-1.21255284593,-1.20951194969,-1.20166898468,-1.19436894301,-1.20255061990
26 Jan 12:00,-1.19498888484,-1.19725798591,-1.19409475487,-1.19484922231,-1.19684667705,-1.19387925771,-1.18660477022,-1.17603066452,-1.18607046226
26 Jan 13:00,-1.19117032620,-1.19355640530,-1.19032666183,-1.19180423388,-1.19421568368,-1.19083794364,-1.18576112339,-1.17967027950,-1.18482165239
26 Jan 14:00,-1.19346918342,-1.19586708317,-1.19269826253,-1.19487526430,-1.19768533597,-1.19400358917,-1.19146674758,-1.19111138991,-1.19049634754
26 Jan 15:00,-1.19723238840,-1.19965860600,-1.19654008400,-1.19932442824,-1.20253044154,-1.19858703273,-1.19823326922,-1.20315436892,-1.19742290793
26 Jan 16:00,-1.23132248308,-1.23389311883,-1.23070376048,-1.23409290510,-1.23776736173,-1.23347627957,-1.23478925428,-1.24408212516,-1.23409711735
26 Jan 17:00,-1.28652907307,-1.28909957908,-1.28597364824,-1.28968864996,-1.2935804689,-1.28916444735,-1.29170893633,-1.30384938044,-1.29105993235
26 Jan 18:00,-1.30728034822,-1.30920511632,-1.30675757496,-1.30982109822,-1.31292624904,-1.30933927760,-1.31228437246,-1.32351081568,-1.31169288478
26 Jan 19:00,-1.30644430754,-1.30809202390,-1.30595271103,-1.30869933153,-1.31145304726,-1.30825251478,-1.31131645153,-1.32202097712,-1.31076589606
26 Jan 20:00,-1.32239763381,-1.32396435273,-1.32194044625,-1.32458456327,-1.32725037901,-1.32417923536,-1.32730945522,-1.33797768267,-1.32679766245
26 Jan 21:00,-2.21972343137,-2.22297921956,-2.21941657017,-2.22406465492,-2.22918503044,-2.22388956630,-2.22677363131,-2.24269556917,-2.22638702635
26 Jan 22:00,-2.47887558217,-2.47836254109,-2.47845121539,-2.47978121882,-2.48034896631,-2.47951481255,-2.48486651424,-2.49550656656,-2.48450607111
26 Jan 23:00,-2.52950234540,-2.52676179570,-2.52898922227,-2.52819930198,-2.52596783578,-2.52783574783,-2.53450824149,-2.54134294782,-2.53413014459
27 Jan 00:00,-2.57150647953,-2.56780299967,-2.57100519215,-2.56917906577,-2.56567627847,-2.56881941368,-2.57580806055,-2.58039300377,-2.57546941528
27 Jan 01:00,-2.59055935540,-2.58644068458,-2.59007367825,-2.58771713951,-2.58360286698,-2.58735976762,-2.59425251665,-2.59728265880,-2.59393760648
27 Jan 02:00,-2.60177804177,-2.59756964065,-2.60132456105,-2.59880935630,-2.59455654057,-2.59848360772,-2.60534880274,-2.60801244608,-2.60506704021
27 Jan 03:00,-2.60707709954,-2.60293775617,-2.60666122109,-2.60415042323,-2.59996818543,-2.60386394364,-2.61063413858,-2.61328766294,-2.61038682560
27 Jan 04:00,-2.60709242302,-2.60307251529,-2.60671134331,-2.60425209592,-2.60019711333,-2.60400061538,-2.61060765719,-2.61326521171,-2.61039056251
27 Jan 05:00,-2.61130257732,-2.60741780385,-2.61095247047,-2.60856801603,-2.60466292170,-2.60834768062,-2.61479862332,-2.61751671361,-2.61460736696
27 Jan 06:00,-2.06821951332,-2.06362400931,-2.06787564870,-2.06444760697,-2.05943433404,-2.06419400861,-2.0706262165,-2.07069119977,-2.07044436683
27 Jan 07:00,-1.68720839406,-1.68418132788,-1.68692581106,-1.68474504471,-1.68157987129,-1.68453229871,-1.69004980443,-1.69228757049,-1.68986006953
27 Jan 08:00,-1.40310245625,-1.40190412621,-1.40287439093,-1.40213882188,-1.40104475692,-1.40194273581,-1.40576588772,-1.40933748941,-1.40555334217
27 Jan 09:00,-1.28478270388,-1.28660214781,-1.28618160578,-1.28011996329,-1.28221405398,-1.28350760718,-1.25936787335,-1.25628180418,-1.27740964491
27 Jan 10:00,-1.18952785324,-1.19581637803,-1.19766109941,-1.17527959918,-1.18336245521,-1.19001276623,-0.749054949925,-1.11951165250,-1.17581522207
27 Jan 11:00,-1.06066148197,-1.07334876457,-1.07950462252,-1.01088147179,-1.04609960435,-1.06705117382,-0.472575084514,-0.958229854756,-1.04734567438
27 Jan 12:00,-0.947453777123,-0.974013645022,-0.98231698116,-0.860946887667,-0.935015588665,-0.966807674991,-0.393805935026,-0.333356018658,-0.943134735336
27 Jan 13:00,-0.899267041594,-0.931204980056,-0.944920089262,-0.834113699714,-0.877286754039,-0.930062719367,-0.56539733858,-0.43256813646,-0.905211766824
27 Jan 14:00,-0.935332683528,-0.908765348173,-0.943432597902,-0.679898031232,-0.639927148134,-0.932628867021,-0.891938891928,-0.547353812246,-0.915996155007
27 Jan 15:00,-0.97677525475,-0.783969747949,-0.77625802792,-0.974207082755,-0.753923065825,-0.956409958345,-0.967402195929,-0.694453909471,-0.961484128229
27 Jan 16:00,-1.11982589829,-1.11555676324,-1.06024956342,-1.12610743599,-1.07748443949,-1.07405877252,-1.12401576659,-1.06924305801,-1.11408249860
27 Jan 17:00,-1.26093437465,-1.26391814919,-1.25776799500,-1.26635157537,-1.27124684676,-1.26297722519,-1.26816891345,-1.28433587791,-1.26486884651
27 Jan 18:00,-1.30626184302,-1.30774525178,-1.30311219377,-1.3091633317,-1.31205305424,-1.30578015088,-1.31149297802,-1.32557138837,-1.30826724611
27 Jan 19:00,-1.31715587498,-1.31800909062,-1.31394656528,-1.31918150180,-1.32124238037,-1.31572492251,-1.32153991101,-1.33461831123,-1.31828669641
27 Jan 20:00,-1.33120592616,-1.33184748576,-1.32803130532,-1.33291703780,-1.33470940705,-1.32950000133,-1.33526461434,-1.34814110574,-1.33206478144
27 Jan 21:00,-2.23610020343,-2.23861525622,-2.23339483879,-2.24009356182,-2.24458264238,-2.23726861073,-2.24253832341,-2.26108655846,-2.23978560875
27 Jan 22:00,-2.50909745861,-2.50806542396,-2.50625813410,-2.50994861551,-2.51025121402,-2.50702889015,-2.51490510147,-2.52942574566,-2.51216440021
27 Jan 23:00,-2.58040054289,-2.5773982804,-2.57733806712,-2.57933700931,-2.57719873077,-2.57617537304,-2.58524615628,-2.59674431603,-2.58235401267
28 Jan 00:00,-2.61486564132,-2.61088123640,-2.61198183327,-2.61278918798,-2.6093951819,-2.60982656158,-2.61929849686,-2.62885198493,-2.61661804042
28 Jan 01:00,-2.64120747850,-2.63691811585,-2.63855643876,-2.63885239545,-2.63510174516,-2.63615692980,-2.64587529586,-2.65507904573,-2.64343781850
28 Jan 02:00,-2.66021191518,-2.65589494221,-2.65774600533,-2.65782959684,-2.65404475262,-2.65534293638,-2.66503326470,-2.67412571255,-2.66278204554
28 Jan 03:00,-2.67814428058,-2.67393515001,-2.67584249510,-2.67588222865,-2.67224461804,-2.67358232042,-2.68323810482,-2.69258330797,-2.68114751262
28 Jan 04:00,-2.69075093006,-2.68670799641,-2.68858977569,-2.68860710957,-2.68512954056,-2.68645721554,-2.69576670195,-2.70486174702,-2.69381003062
28 Jan 05:00,-2.69911117888,-2.69505678242,-2.69706919431,-2.69686569073,-2.69329007995,-2.69483534797,-2.70381717941,-2.71208499678,-2.70197549034
28 Jan 06:00,-2.70394713729,-2.69997153146,-2.7020219467,-2.70173573981,-2.69821579567,-2.69982918733,-2.70859350894,-2.71656507544,-2.70686318966
28 Jan 07:00,-2.70535266584,-2.70141114592,-2.70352156933,-2.70303722835,-2.69942700687,-2.70121366605,-2.70938780750,-2.71610379425,-2.70774503907
28 Jan 08:00,-2.70412655036,-2.69984583292,-2.70236252885,-2.70120663440,-2.69692210013,-2.69941518923,-2.70685778856,-2.71063212857,-2.70527762824
28 Jan 09:00,-2.68138073416,-2.67727993686,-2.68111232883,-2.67197484519,-2.66740848858,-2.67380167288,-2.65431815268,-2.64457653480,-2.67113673429
28 Jan 10:00,-2.63713063777,-2.63517397327,-2.64118214245,-2.61847032676,-2.61728683872,-2.62913807208,-2.36465952606,-2.55366162781,-2.61913931543
28 Jan 11:00,-2.59440931048,-2.595423724,-2.60325172903,-2.55766150630,-2.56967874629,-2.58909060354,-2.30756078511,-2.47572099374,-2.57574824378
28 Jan 12:00,-2.57811532382,-2.58323131272,-2.59169461660,-2.53336910848,-2.55264940340,-2.57681370243,-2.37166298322,-2.31264305781,-2.56174728040
28 Jan 13:00,-2.57135957637,-2.57837439835,-2.58949484215,-2.53051553570,-2.53829490481,-2.57360462396,-2.41971991452,-2.32011984949,-2.55700944180
28 Jan 14:00,-2.58831762918,-2.57282057359,-2.59291403090,-2.47534618397,-2.44752932492,-2.57826046646,-2.54842180955,-2.36127694050,-2.5669131438
28 Jan 15:00,-2.63126314002,-2.56568693138,-2.56665404350,-2.62245309871,-2.54114417088,-2.61270861790,-2.61920539445,-2.49679859849,-2.61309393064
28 Jan 16:00,-2.68460707018,-2.67821494256,-2.66473681721,-2.68203402816,-2.66127897482,-2.66277874799,-2.68456057131,-2.65734052324,-2.67603126513
28 Jan 17:00,-2.71320137594,-2.71005253831,-2.71054224742,-2.71176597904,-2.70889587689,-2.70895916990,-2.71666200673,-2.72216634171,-2.71410296543
28 Jan 18:00,-2.72160861340,-2.71843474118,-2.71901260323,-2.71987555038,-2.71696852121,-2.71713680710,-2.72483745977,-2.73073629824,-2.72234841464
28 Jan 19:00,-2.72854405169,-2.72552905194,-2.72602116345,-2.72690277546,-2.72421162907,-2.72424913067,-2.73183276550,-2.73828480237,-2.72941888439
28 Jan 20:00,-2.73395402689,-2.73111745628,-2.73153510813,-2.73244464581,-2.72998126185,-2.7299088934,-2.737304799,-2.74414551453,-2.73499484319
28 Jan 21:00,-2.74978666335,-2.74719040772,-2.74750062067,-2.74855339437,-2.74645628071,-2.74617851992,-2.75361497634,-2.76149576535,-2.75143691787
28 Jan 22:00,-2.76346245532,-2.76113393018,-2.76130915973,-2.76250506394,-2.76076836384,-2.76028418684,-2.76755475629,-2.77607954814,-2.76550610702
28 Jan 23:00,-2.77084686438,-2.76873184104,-2.76882880111,-2.77015671762,-2.76874846167,-2.76809864227,-2.77542966043,-2.78486483910,-2.77351402785
29 Jan 00:00,-2.77806121673,-2.77619621553,-2.77617405772,-2.77768703872,-2.77665817195,-2.77578784649,-2.78316976609,-2.79360697491,-2.78138202288
29 Jan 01:00,-2.78767137173,-2.78603956204,-2.78589994009,-2.78755109857,-2.78683183654,-2.78578537624,-2.79302183611,-2.80394290357,-2.79134520738
29 Jan 02:00,-2.79991834769,-2.79848285195,-2.79825282794,-2.80000787176,-2.79954205025,-2.79836285241,-2.80544471440,-2.81669169483,-2.80386967835
29 Jan 03:00,-2.80712321051,-2.80583774091,-2.80555941484,-2.80740183034,-2.80715582507,-2.80587689816,-2.81295881889,-2.82471130179,-2.81148281743
29 Jan 04:00,-2.81333260822,-2.81219361119,-2.81186056422,-2.81377871354,-2.81372918801,-2.81235945426,-2.81935836146,-2.83142228755,-2.81797106090
29 Jan 05:00,-2.81814517849,-2.81702087004,-2.81675019711,-2.81858579016,-2.81853168078,-2.81724940369,-2.82412933205,-2.83597700910,-2.82281790388
29 Jan 06:00,-2.82244179773,-2.82134136669,-2.82112015041,-2.82290072757,-2.82286628223,-2.82164513395,-2.82846325966,-2.84023646790,-2.82722377558
29 Jan 07:00,-2.82669523408,-2.82562732949,-2.82544144727,-2.82717774610,-2.82716906542,-2.82599601742,-2.83272071977,-2.84438124293,-2.83154748491
29 Jan 08:00,-2.82400490087,-2.82268780959,-2.82279308011,-2.82398017921,-2.82341626865,-2.82280373824,-2.82869898409,-2.83757438453,-2.82756317773
29 Jan 09:00,-2.78537941588,-2.78464271305,-2.7867386878,-2.77833954075,-2.77745937609,-2.78161015181,-2.75469684121,-2.75528258808,-2.77753503071
29 Jan 10:00,-2.70572611608,-2.70960776985,-2.71587234476,-2.68686294846,-2.69115739222,-2.70312451403,-2.07659409258,-2.62806874090,-2.69058871657
29 Jan 11:00,-2.59506022444,-2.60576124448,-2.61754087130,-2.53126070089,-2.56928070504,-2.59906255226,-1.82584527413,-2.48277323038,-2.58065103063
29 Jan 12:00,-2.45019124322,-2.48121691454,-2.49735897365,-2.32598545549,-2.42655330116,-2.47242803322,-1.61434111454,-1.54459976187,-2.44872620003
29 Jan 13:00,-2.30536652091,-2.36751980644,-2.39755260090,-2.18172723069,-2.27808620097,-2.37118731628,-1.53472778668,-1.33115836475,-2.34472537448
29 Jan 14:00,-2.31382965550,-2.2197260214,-2.32193557380,-1.49375392351,-1.38327486843,-2.30886362481,-2.28203192428,-1.37354379967,-2.30380467651
29 Jan 15:00,-2.34503044163,-2.30814643696,-2.28114533346,-2.34722695288,-1.66459739104,-2.30207381189,-2.34982634099,-1.62143761151,-2.34458643271
29 Jan 16:00,-2.48889098729,-2.46179034120,-2.21504505695,-2.49855915158,-2.25984202444,-2.26734286837,-2.49719872677,-2.25953824414,-2.48204229664
29 Jan 17:00,-2.67532160170,-2.67484422995,-2.66816140393,-2.68252277410,-2.68429900441,-2.67490891151,-2.68673374808,-2.70285721784,-2.67957882943
29 Jan 18:00,-2.75548974247,-2.75391818232,-2.74927704032,-2.75728954866,-2.75698635890,-2.75058495382,-2.76080739705,-2.77438130252,-2.75463977855
29 Jan 19:00,-2.78730371876,-2.78498886872,-2.78119963930,-2.78739054894,-2.78596350662,-2.78077179126,-2.79043510157,-2.80235446185,-2.78442384946
29 Jan 20:00,-2.79672203831,-2.79412297509,-2.79073937307,-2.79610449589,-2.79424166774,-2.78960948886,-2.79878354308,-2.81012107588,-2.79292811868
29 Jan 21:00,-2.79865486415,-2.79608610831,-2.79286388708,-2.79787062055,-2.79604081865,-2.79159180179,-2.80041861259,-2.81209148127,-2.79477555491
29 Jan 22:00,-2.80831383181,-2.80587757086,-2.80274421408,-2.80754188736,-2.80586746733,-2.80151156735,-2.80995996207,-2.82187901659,-2.80454859147
29 Jan 23:00,-2.82208077416,-2.81970688612,-2.81675067867,-2.82137395584,-2.81984238873,-2.81562489653,-2.82418401618,-2.83691281699,-2.81901997978
30 Jan 00:00,-2.83174941837,-2.82957263866,-2.82665582733,-2.83123687292,-2.82997878411,-2.82575907140,-2.83418302801,-2.84745690788,-2.82925516417
30 Jan 01:00,-2.84146322855,-2.83941907393,-2.83659665457,-2.84106015926,-2.83995889274,-2.83583651471,-2.84406176717,-2.85739566487,-2.83935800831
30 Jan 02:00,-2.84807267294,-2.84620012784,-2.84343184303,-2.84783968901,-2.84695328779,-2.84287026914,-2.85092175741,-2.86443302511,-2.84643864149
30 Jan 03:00,-2.85620487139,-2.85449312937,-2.85178341705,-2.85612073636,-2.85541915606,-2.85139553259,-2.85921415598,-2.87270370196,-2.85494435787
30 Jan 04:00,-2.86538226588,-2.86372506091,-2.86117207973,-2.86533826272,-2.86468717692,-2.86084779809,-2.86853079614,-2.88184282062,-2.86446828286
30 Jan 05:00,-2.86856838790,-2.86693346830,-2.86455929735,-2.86852344965,-2.86787403586,-2.86425476963,-2.87179933598,-2.88480996604,-2.86793422044
30 Jan 06:00,-2.33222221999,-2.32959497049,-2.32844467954,-2.33086252405,-2.32875265273,-2.32681389376,-2.33455093281,-2.34437478020,-2.33092446745
30 Jan 07:00,-1.93852891990,-1.93778579807,-1.93484372273,-1.93887373493,-1.93907348199,-1.93491220905,-1.94183850198,-1.95498854299,-1.93822689510
30 Jan 08:00,-1.64353035222,-1.64458553520,-1.64003140636,-1.64526361737,-1.64741264344,-1.64145348125,-1.64630035775,-1.65980426186,-1.64279460966
30 Jan 09:00,-1.49293440852,-1.49756404937,-1.49285590973,-1.48931957480,-1.49460450224,-1.49102369999,-1.45508976492,-1.46606402012,-1.48094233345
30 Jan 10:00,-1.35088243863,-1.36320285008,-1.36337950905,-1.33393260506,-1.34767893228,-1.35278590897,-0.463399869632,-1.27436544325,-1.33244648146
30 Jan 11:00,-1.17262133732,-1.19464237739,-1.20197572219,-1.09454232799,-1.15605942989,-1.18484160421,-0.0792415483262,-1.08141965032,-1.15849990691
30 Jan 12:00,-0.973612698362,-1.01945116705,-1.03149035072,-0.823998175421,-0.962231006468,-1.00730735430,0.133139117265,0.188756678119,-0.976886455052
30 Jan 13:00,-0.805795757469,-0.885091570405,-0.912962383551,-0.663939707995,-0.787711470266,-0.887111427017,0.136494985837,0.35593779209,-0.853276217006
30 Jan 14:00,-0.829702639382,-0.729399774553,-0.835832554173,0.080079553783,0.196536483763,-0.825333543994,-0.795121668619,0.202805302726,-0.816085122873
30 Jan 15:00,-0.872345699473,-0.833894073915,-0.809983974542,-0.874105099449,-0.134943095182,-0.824967138518,-0.877807498637,-0.0887124799876,-0.870347834298
30 Jan 16:00,-1.06558218220,-1.04088411267,-0.766694335162,-1.07953785211,-0.826773724928,-0.825027352138,-1.07260799745,-0.820746632634,-1.05345368747
30 Jan 17:00,-1.31557192881,-1.31862053755,-1.30505791140,-1.32621683576,-1.33216598113,-1.31478198026,-1.32502969740,-1.34643665108,-1.31437735049
30 Jan 18:00,-1.40372226868,-1.40461617954,-1.39443179069,-1.40767384669,-1.41022646299,-1.39745022471,-1.40702110387,-1.42502856211,-1.39766211977
