year, month, day, hour, minute, metadata, dry_bulb, dew_point, rel_hum, atm_pres_station, extrerr_hor_rad, extrterr_dir_nor_rad, hor_infr_rad_int, global_hor_rad, dir_nor_rad, diff_hor_rad, global_hor_ill, dir_nor_ill, diff_hor_ill, zenith_lum, wind_dir, wind_vel, total_sky_cover, opaque_sky_cover, visibility, ceiling_height, present_wea_obs, present_wea_codes, precipitation, aerosol_opt_dept, snow_depth, days_till_last_snow, albedo, liquid_prec_depth, liquid_prec_quantity
2016,8,16,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.00,15.00,78,99231,711,1332,329,476,723,93,59861,79223,13385,3155,30,3.60,0,0,9000.0,77777,9,999999999,43,0.2080,0,88,0.230,0.0,0.0
2016,8,16,10,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.00,15.00,69,99245,880,1332,335,618,787,104,74002,83753,15078,2785,30,4.10,0,6,9000.0,77777,9,999999999,43,0.2080,0,88,0.230,0.0,0.0
2016,8,16,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.00,16.00,65,99259,1006,1332,343,727,825,111,83430,85480,16217,2653,30,3.10,0,5,9000.0,77777,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,16,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.00,16.00,57,99273,1080,1332,350,791,844,115,86526,85691,16632,2483,40,4.10,0,4,9000.0,77777,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,16,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.00,15.00,51,99279,1098,1332,356,804,845,116,84618,84518,16396,2512,20,4.10,0,3,9000.0,77777,9,999999999,42,0.2080,0,88,0.230,0.0,0.0
2016,8,16,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.00,14.00,45,99286,1057,1332,362,756,821,113,78387,82531,15623,2745,10,3.60,2,2,9000.0,77777,9,999999999,38,0.2080,0,88,0.230,0.0,0.0
2016,8,16,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,14.00,42,99293,962,1332,366,670,790,108,67378,79737,14360,2986,10,3.10,5,1,9000.0,77777,9,999999999,38,0.2080,0,88,0.230,0.0,0.0
2016,8,16,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,13.00,40,99293,817,1332,369,554,751,99,52056,73728,12519,3405,30,3.60,3,1,9000.0,77777,9,999999999,34,0.2080,0,88,0.230,0.0,0.0
2016,8,16,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,15.00,45,99293,634,1332,369,398,661,85,34733,62134,10160,4048,30,4.10,10,2,9000.0,77777,9,999999999,42,0.2080,0,88,0.230,0.0,0.0
2016,8,16,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.00,14.00,45,99286,424,1332,366,234,523,66,18209,46485,6837,3963,360,5.10,10,2,9000.0,77777,9,999999999,38,0.2080,0,88,0.230,0.0,0.0
2016,8,16,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.00,15.00,54,99273,203,1332,369,95,359,35,6305,26209,3011,2397,360,4.10,1,3,9000.0,77777,9,999999999,42,0.2080,0,88,0.230,0.0,0.0
2016,8,16,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,15.00,64,99252,0,1236,361,17,0,8,965,7182,596,612,10,3.10,0,5,9000.0,77777,9,999999999,42,0.2080,0,88,0.230,0.0,0.0
2016,8,16,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.00,16.00,78,99238,0,0,357,0,0,0,0,0,0,0,10,4.10,0,7,9000.0,77777,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,16,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.00,16.00,83,99231,0,0,352,0,0,0,0,0,0,0,10,4.10,0,8,9000.0,77777,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,16,23,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,15.00,83,99224,0,0,350,0,0,0,0,0,0,0,20,4.10,0,8,9000.0,77777,9,999999999,43,0.2080,0,88,0.230,0.0,0.0
2016,8,16,24,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.00,15.00,88,99217,0,0,350,0,0,0,0,0,0,0,10,4.10,0,9,9000.0,77777,9,999999999,43,0.2080,0,88,0.230,0.0,0.0
2016,8,17,1,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,14.00,88,99210,0,0,347,0,0,0,0,0,0,0,10,3.60,5,9,9000.0,77777,9,999999999,39,0.2080,0,88,0.230,0.0,0.0
2016,8,17,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,14.00,88,99210,0,0,346,0,0,0,0,0,0,0,20,3.60,5,9,9000.0,1850,9,999999999,39,0.2080,0,88,0.230,0.0,0.0
2016,8,17,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,0,0,354,0,0,0,0,0,0,0,10,3.10,10,10,9000.0,2013,9,999999999,39,0.2080,0,88,0.230,0.0,0.0
2016,8,17,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,15.00,13.00,88,99202,0,0,368,0,0,0,0,0,0,0,20,3.60,0,0,9000.0,77777,9,999999999,35,0.2080,0,88,0.230,0.0,0.0
2016,8,17,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,14.00,13.00,94,99195,0,0,354,0,0,0,0,0,0,0,20,3.10,0,0,7000.0,77777,9,999999999,35,0.2080,0,88,0.230,0.0,0.0
2016,8,17,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,14.00,13.00,94,99195,66,417,365,31,129,15,8899,24885,4342,3057,30,3.60,0,0,7000.0,77777,9,999999999,35,0.2080,0,88,0.230,0.0,0.0
2016,8,17,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,288,1333,357,129,345,49,21322,42709,8658,4286,30,3.10,10,10,7000.0,1968,9,999999999,39,0.2080,0,88,0.230,0.0,0.0
2016,8,17,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,15.00,83,99224,507,1333,359,258,469,80,38173,55703,12053,4286,40,2.60,8,8,7000.0,2217,9,999999999,43,0.2080,0,88,0.230,0.0,0.0
2016,8,17,9,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,16.00,69,99252,708,1333,369,414,593,97,57007,68988,14323,3830,80,3.10,5,6,7000.0,2737,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,17,10,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.00,17.00,61,99273,877,1333,360,585,729,109,72429,79134,15817,3175,70,3.10,2,4,7000.0,2641,9,999999999,52,0.2080,0,88,0.230,0.0,0.0
2016,8,17,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.00,18.00,61,99279,1003,1333,365,710,801,115,81697,83454,16597,2707,70,2.10,5,4,7000.0,77777,9,999999999,57,0.2080,0,88,0.230,0.0,0.0
2016,8,17,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,17.00,51,99293,1077,1333,371,776,828,116,85374,84609,16951,2505,100,2.10,2,3,7000.0,77777,9,999999999,51,0.2080,0,88,0.230,0.0,0.0
2016,8,17,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.00,18.00,52,99299,1094,1333,382,791,832,117,83962,79247,18486,2854,90,2.60,5,3,7000.0,77777,9,999999999,57,0.2080,0,88,0.230,0.0,0.0
2016,8,17,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,30.00,18.00,49,99306,1053,1333,385,730,768,130,73752,67147,20858,3662,90,1.50,2,2,7000.0,1512,9,999999999,57,0.2080,0,88,0.230,0.0,0.0
2016,8,17,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,31.00,17.00,43,99313,957,1333,395,587,619,146,58834,60285,18951,4076,64,1.00,1,1,7000.0,1632,9,999999999,51,0.2080,0,88,0.230,0.0,0.0
2016,8,17,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,31.00,16.00,40,99313,812,1333,406,460,577,117,44139,57750,13506,3861,42,1.00,1,1,7000.0,1455,9,999999999,46,0.2080,0,88,0.230,0.0,0.0
2016,8,17,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,31.00,16.00,40,99313,629,1333,399,331,524,81,28084,46693,9720,3933,330,2.10,9,1,7000.0,1562,9,999999999,46,0.2080,0,88,0.230,0.0,0.0
2016,8,17,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,30.00,15.00,40,99306,419,1333,402,179,357,63,13840,31708,6477,3775,340,1.50,1,1,7000.0,1875,9,999999999,42,0.2080,0,88,0.230,0.2,0.0
2016,8,17,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,17.00,51,99293,197,1333,387,69,239,32,4641,17928,2749,2200,20,1.00,3,3,7000.0,1573,9,999999999,51,0.2080,0,88,0.230,0.0,0.0
2016,8,17,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.00,16.00,54,99279,0,1198,385,12,0,7,708,5141,525,536,30,1.50,3,3,7000.0,1977,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,17,21,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.00,16.00,61,99266,0,0,374,0,0,0,0,0,0,0,30,2.60,3,4,7000.0,2331,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,17,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,16.00,69,99252,0,0,363,0,0,0,0,0,0,0,30,3.10,5,6,7000.0,2328,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,17,23,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.00,16.00,78,99238,0,0,357,0,0,0,0,0,0,0,20,3.60,9,7,7000.0,2401,9,999999999,47,0.2080,0,88,0.230,0.0,0.0
2016,8,17,24,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.00,12.50,66,99231,0,0,352,0,0,0,0,0,0,0,20,2.60,0,5,7000.0,2513,9,999999999,33,0.2080,0,88,0.230,0.0,0.0
2016,8,18,1,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.00,15.00,78,99231,0,0,345,0,0,0,0,0,0,0,30,2.60,2,7,7000.0,2525,9,999999999,43,0.2070,0,88,0.230,0.0,0.0
2016,8,18,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,15.00,83,99224,0,0,342,0,0,0,0,0,0,0,20,3.10,3,8,7000.0,77777,9,999999999,43,0.2070,0,88,0.230,0.0,0.0
2016,8,18,3,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.00,15.00,88,99217,0,0,337,0,0,0,0,0,0,0,40,2.60,10,9,7000.0,77777,9,999999999,43,0.2070,0,88,0.230,0.0,0.0
2016,8,18,4,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.00,15.00,88,99217,0,0,334,0,0,0,0,0,0,0,20,3.10,7,9,7000.0,77777,9,999999999,43,0.2070,0,88,0.230,0.0,0.0
2016,8,18,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.50,16.50,100,99135,0,0,331,0,0,0,0,0,0,0,30,2.60,10,10,7000.0,77777,9,999999999,50,0.2070,0,88,0.230,0.0,0.0
2016,8,18,6,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,61,386,330,39,175,17,10492,32428,4555,3264,30,3.10,7,10,7000.0,77777,9,999999999,39,0.2070,0,88,0.230,0.0,0.0
2016,8,18,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,14.00,88,99210,283,1333,328,150,441,50,25072,53996,8895,4433,30,2.10,9,9,7000.0,77777,9,999999999,39,0.2070,0,88,0.230,0.0,0.0
2016,8,18,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,19.00,15.00,78,99231,503,1333,337,305,588,83,42543,68156,12135,4096,90,1.50,9,9,7000.0,2256,9,999999999,43,0.2070,0,88,0.230,0.0,0.0
2016,8,18,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,16.00,69,99252,704,1333,342,469,704,98,59620,79209,13722,3204,70,1.50,3,3,7000.0,77777,9,999999999,47,0.2070,0,88,0.230,0.0,0.0
2016,8,18,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.00,17.00,61,99273,873,1333,349,616,791,103,74090,84590,15044,2834,119,0.50,4,4,7000.0,77777,9,999999999,52,0.2070,0,88,0.230,0.0,0.0
2016,8,18,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.00,17.00,58,99279,999,1333,354,725,829,111,82966,85432,16433,2741,116,0.50,9,4,7000.0,77777,9,999999999,52,0.2070,0,88,0.230,0.0,0.0
2016,8,18,12,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.00,16.00,51,99286,1073,1333,361,784,838,118,84752,84426,17005,2548,174,1.50,7,3,7000.0,77777,9,999999999,47,0.2070,0,88,0.230,0.0,0.0
2016,8,18,13,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,14.00,42,99293,1090,1333,366,786,826,119,80332,78120,17672,2787,250,2.10,7,1,7000.0,1273,9,999999999,38,0.2070,0,88,0.230,0.0,0.0
2016,8,18,14,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.00,12.00,35,99299,1049,1333,373,697,736,123,71124,68360,19064,3452,300,2.60,2,0,7000.0,1655,9,999999999,31,0.2070,0,88,0.230,0.0,0.0
2016,8,18,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,30.00,14.00,38,99306,953,1333,381,586,645,132,60928,66196,17482,3865,250,3.60,7,0,7000.0,1808,9,999999999,38,0.2070,0,88,0.230,0.0,0.0
2016,8,18,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.00,11.60,34,99299,808,1333,377,502,659,112,48904,68157,13185,3819,320,3.10,7,0,7000.0,2088,9,999999999,30,0.2070,0,88,0.230,0.0,0.0
2016,8,18,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,29.00,14.00,40,99299,624,1333,373,382,646,83,33222,61005,9824,3978,300,4.10,7,1,7000.0,2560,9,999999999,38,0.2070,0,88,0.230,0.0,0.0
2016,8,18,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.00,13.00,40,99293,413,1333,366,226,517,63,17162,45255,6376,3738,290,4.10,1,1,7000.0,2547,9,999999999,34,0.2070,0,88,0.230,0.0,0.0
2016,8,18,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.00,12.00,42,99279,191,1333,367,85,346,31,5522,25188,2645,2125,280,3.10,1,1,7000.0,2421,9,999999999,31,0.2070,0,88,0.230,0.0,0.0
2016,8,18,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,14.00,60,99252,0,1159,362,14,0,7,790,7049,491,497,290,3.60,4,4,7000.0,1953,9,999999999,38,0.2070,0,88,0.230,0.0,0.0
2016,8,18,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.00,13.00,57,99252,0,0,374,0,0,0,0,0,0,0,320,2.10,4,4,7000.0,1981,9,999999999,35,0.2070,0,88,0.230,0.0,0.0
2016,8,18,22,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.00,13.00,64,99238,0,0,356,0,0,0,0,0,0,0,300,2.60,9,5,7000.0,2135,9,999999999,35,0.2070,0,88,0.230,0.0,0.0
2016,8,18,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.00,12.00,60,99238,0,0,344,0,0,0,0,0,0,0,320,2.60,4,4,7000.0,6780,9,999999999,32,0.2070,0,88,0.230,0.0,0.0
2016,8,18,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,12.00,77,99210,0,0,337,0,0,0,0,0,0,0,240,2.10,7,7,7000.0,6997,9,999999999,32,0.2070,0,88,0.230,0.0,0.0
2016,8,19,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,12.00,82,99202,0,0,331,0,0,0,0,0,0,0,220,2.10,8,8,7000.0,8729,9,999999999,32,0.2060,0,88,0.230,0.0,0.0
2016,8,19,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,12.00,77,99210,0,0,332,0,0,0,0,0,0,0,220,2.10,7,7,7000.0,8005,9,999999999,32,0.2060,0,88,0.230,0.0,0.0
2016,8,19,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,12.00,82,99202,0,0,340,0,0,0,0,0,0,0,190,2.60,8,8,7000.0,4865,9,999999999,32,0.2060,0,88,0.230,0.0,0.0
2016,8,19,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,12.00,82,99202,0,0,344,0,0,0,0,0,0,0,210,2.10,8,8,7000.0,2162,9,999999999,32,0.2060,0,88,0.230,0.0,0.0
2016,8,19,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,13.00,88,99202,0,0,348,0,0,0,0,0,0,0,210,2.60,9,9,7000.0,2117,9,999999999,35,0.2060,0,88,0.230,0.0,0.0
2016,8,19,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.10,17.10,100,99142,56,355,362,20,13,18,4475,1524,4444,2729,260,4.60,10,10,7000.0,2377,9,999999999,53,0.2060,0,88,0.230,0.1,0.0
2016,8,19,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.30,18.30,100,99142,279,1334,362,48,22,44,8560,3118,8010,3282,280,7.20,10,10,9000.0,3701,0,919999999,59,0.2060,0,88,0.230,0.2,0.0
2016,8,19,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,18.80,18.80,100,99142,499,1334,374,85,50,64,13097,5017,11617,3372,250,3.60,10,10,8000.0,3050,0,919999999,62,0.2060,0,88,0.230,0.5,0.0
2016,8,19,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,19.30,15.60,79,99142,700,1334,379,125,63,93,21580,6782,18094,4682,200,3.10,0,0,6000.0,3335,0,919999999,45,0.2060,0,88,0.230,0.5,0.0
2016,8,19,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,17.00,17.00,100,99217,869,1334,374,238,87,180,34244,11858,25224,6195,200,3.10,0,0,8000.0,77777,0,919999999,52,0.2060,0,88,0.230,0.5,0.0
2016,8,19,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.00,17.00,83,99238,996,1334,373,357,179,223,37848,13597,26764,6028,240,3.60,8,8,8666.0,1043,0,919999999,52,0.2060,0,88,0.230,0.0,0.0
2016,8,19,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9?9?9*9*9?9*9,20.00,17.00,83,99238,1070,1334,389,308,129,207,31681,7260,25837,6433,250,2.60,8,8,9332.0,822,0,919999999,52,0.2060,0,88,0.230,0.9,0.0
2016,8,19,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.00,17.00,78,99245,1086,1334,399,251,37,221,30740,7172,25087,6368,250,2.60,9,9,9332.0,2926,0,919999999,52,0.2060,0,88,0.230,1.2,0.0
2016,8,19,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,23.00,17.00,69,99259,1045,1334,395,291,127,195,37028,16680,24360,5147,237,1.00,9,9,9332.0,2438,0,919999999,52,0.2060,0,88,0.230,1.4,0.0
2016,8,19,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.00,17.00,65,99266,948,1334,400,356,256,179,43700,32309,24030,5207,233,1.50,9,9,9332.0,1250,0,919999999,52,0.2060,0,88,0.230,0.7,0.0
2016,8,19,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,25.00,20.70,77,99273,803,1334,394,405,437,155,40867,44409,18160,5090,150,2.10,10,10,9332.0,2256,0,919999999,75,0.2060,0,88,0.230,0.2,0.0
2016,8,19,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,23.00,16.00,65,99259,618,1334,374,301,438,92,24801,32598,10937,4257,210,2.60,9,9,9332.0,1128,0,919999999,47,0.2060,0,88,0.230,0.2,0.0
2016,8,19,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.60,17.20,76,99103,407,1334,376,116,184,52,9659,10798,7020,3308,240,5.10,9,9,9332.0,1036,0,919999999,53,0.2060,0,88,0.230,0.3,0.0
2016,8,19,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.60,20.60,100,99095,184,1334,398,35,33,24,2970,1414,2680,1456,240,4.60,10,10,9332.0,1707,0,919999999,74,0.2060,0,88,0.230,0.8,0.0
2016,8,19,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,19.90,19.90,100,99158,0,1120,372,10,0,6,504,0,294,105,250,3.10,9,9,9332.0,1739,0,919999999,70,0.2060,0,88,0.230,0.0,0.0
2016,8,19,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,17.00,94,99224,0,0,374,0,0,0,0,0,0,0,220,2.10,10,10,9332.0,1829,0,919999999,52,0.2060,0,88,0.230,0.0,0.0
2016,8,19,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,17.00,94,99224,0,0,362,0,0,0,0,0,0,0,230,3.60,10,10,9332.0,625,0,919999999,52,0.2060,0,88,0.230,0.0,0.0
2016,8,19,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,17.00,16.00,94,99217,0,0,360,0,0,0,0,0,0,0,180,2.60,5,5,9332.0,587,0,919999999,47,0.2060,0,88,0.230,0.0,0.0
2016,8,19,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,15.00,94,99210,0,0,362,0,0,0,0,0,0,0,190,2.60,9,9,9332.0,1707,0,919999999,43,0.2060,0,88,0.230,0.0,0.0
2016,8,20,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,15.00,100,99202,0,0,345,0,0,0,0,0,0,0,160,2.60,10,10,9332.0,442,9,999999999,43,0.2050,0,88,0.230,0.0,0.0
2016,8,20,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,0,0,349,0,0,0,0,0,0,0,200,3.10,9,9,9332.0,429,9,999999999,39,0.2050,0,88,0.230,0.0,0.0
2016,8,20,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,17.00,16.00,94,99217,0,0,357,0,0,0,0,0,0,0,180,3.10,9,9,9332.0,1067,9,999999999,47,0.2050,0,88,0.230,0.0,0.0
2016,8,20,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,15.00,94,99210,0,0,344,0,0,0,0,0,0,0,180,3.60,10,10,9332.0,541,9,999999999,43,0.2050,0,88,0.230,0.0,0.0
2016,8,20,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,0,0,350,0,0,0,0,0,0,0,200,3.60,9,9,9332.0,6401,9,999999999,39,0.2050,0,88,0.230,0.0,0.0
2016,8,20,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.00,14.00,94,99202,51,323,344,30,106,17,8150,18298,4987,3795,190,3.60,10,10,9332.0,426,9,999999999,39,0.2050,0,88,0.230,0.0,0.0
2016,8,20,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.00,15.00,94,99210,274,1334,363,104,238,54,17906,24549,12491,6222,190,3.60,10,10,9332.0,458,9,999999999,43,0.2050,0,88,0.230,0.0,0.0
2016,8,20,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.00,15.00,83,99224,494,1334,363,196,235,113,27056,19077,21221,7266,180,4.10,8,8,9332.0,334,9,999999999,43,0.2050,0,88,0.230,0.0,0.0
2016,8,20,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.00,15.00,78,99231,696,1334,368,267,159,188,35227,14196,27413,7634,200,5.10,7,7,9332.0,359,9,999999999,43,0.2050,0,88,0.230,0.0,0.0
2016,8,20,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.00,16.00,78,99238,866,1334,389,341,153,241,43912,16107,32214,8115,210,5.10,5,5,9332.0,6706,9,999999999,47,0.2050,0,88,0.230,0.0,0.0
